movie_id,movie_title,date,tickets_sold,revenue
3403,Star Wars: The Force Awakens,2016-01-17,1230291,11933824.58
3403,Star Wars: The Force Awakens,2016-01-18,747513,7250872.74
3403,Star Wars: The Force Awakens,2016-01-19,703981,6828614.78
3403,Star Wars: The Force Awakens,2016-01-20,662984,6430947.22
3403,Star Wars: The Force Awakens,2016-01-21,624375,6056438.0
3403,Star Wars: The Force Awakens,2016-01-22,735018,7129673.14
3403,Star Wars: The Force Awakens,2016-01-23,858345,8325946.89
3403,Star Wars: The Force Awakens,2016-01-24,808359,7841081.49
3403,Star Wars: The Force Awakens,2016-01-25,491151,4764162.87
3403,Star Wars: The Force Awakens,2016-01-26,462548,4486719.63
3403,Star Wars: The Force Awakens,2016-01-27,435612,4225433.42
3403,Star Wars: The Force Awakens,2016-01-28,410244,3979363.33
3403,Star Wars: The Force Awakens,2016-01-29,482941,4684529.06
3403,Star Wars: The Force Awakens,2016-01-30,563973,5470536.93
3403,Star Wars: The Force Awakens,2016-01-31,531130,5151957.66
3403,Star Wars: The Force Awakens,2016-02-01,322709,3130278.07
3403,Star Wars: The Force Awakens,2016-02-02,303916,2947984.86
3403,Star Wars: The Force Awakens,2016-02-03,286217,2776307.59
3403,Star Wars: The Force Awakens,2016-02-04,269549,2614628.02
3403,Star Wars: The Force Awakens,2016-02-05,317315,3077954.92
3403,Star Wars: The Force Awakens,2016-02-06,370557,3594398.89
3403,Star Wars: The Force Awakens,2016-02-07,348977,3385077.39
3403,Star Wars: The Force Awakens,2016-02-08,212035,2056739.25
3403,Star Wars: The Force Awakens,2016-02-09,199687,1936964.08
3403,Star Wars: The Force Awakens,2016-02-10,188058,1824164.07
3403,Star Wars: The Force Awakens,2016-02-11,177106,1717933.03
3404,Avengers: Endgame,2019-04-26,5282746,53355731.07
3404,Avengers: Endgame,2019-04-27,6169127,62308183.62
3404,Avengers: Endgame,2019-04-28,5809865,58679637.49
3404,Avengers: Endgame,2019-04-29,3530016,35653162.21
3404,Avengers: Endgame,2019-04-30,3324444,33576883.68
3404,Avengers: Endgame,2019-05-01,3130843,31621518.2
3404,Avengers: Endgame,2019-05-02,2948517,29780024.34
3404,Avengers: Endgame,2019-05-03,3471011,35057213.42
3404,Avengers: Endgame,2019-05-04,4053405,40939393.9
3404,Avengers: Endgame,2019-05-05,3817353,38555269.2
3404,Avengers: Endgame,2019-05-06,2319386,23425796.85
3404,Avengers: Endgame,2019-05-07,2184315,22061584.64
3404,Avengers: Endgame,2019-05-08,2057111,20776817.97
3404,Avengers: Endgame,2019-05-09,1937314,19566870.29
3404,Avengers: Endgame,2019-05-10,2280617,23034230.59
3404,Avengers: Endgame,2019-05-11,2663277,26899098.57
3404,Avengers: Endgame,2019-05-12,2508180,25332617.02
3404,Avengers: Endgame,2019-05-13,1523945,15391845.32
3404,Avengers: Endgame,2019-05-14,1435197,14495494.03
3404,Avengers: Endgame,2019-05-15,1351618,13651342.17
3404,Avengers: Endgame,2019-05-16,1272906,12856349.9
3404,Avengers: Endgame,2019-05-17,1498472,15134567.95
3404,Avengers: Endgame,2019-05-18,1749898,17673967.17
3404,Avengers: Endgame,2019-05-19,1647992,16644715.45
3404,Avengers: Endgame,2019-05-20,1001303,10113163.02
3404,Avengers: Endgame,2019-05-21,942992,9524218.25
3404,Avengers: Endgame,2019-05-22,888076,8969570.96
3404,Avengers: Endgame,2019-05-23,836359,8447223.81
3404,Avengers: Endgame,2019-05-24,984566,9944119.74
3404,Avengers: Endgame,2019-05-25,1149765,11612623.92
3404,Avengers: Endgame,2019-05-26,1082808,10936357.35
3404,Avengers: Endgame,2019-05-27,657903,6644821.6
3404,Avengers: Endgame,2019-05-28,619590,6257857.31
3404,Avengers: Endgame,2019-05-29,583508,5893428.08
3404,Avengers: Endgame,2019-05-30,549527,5550221.54
3404,Avengers: Endgame,2019-05-31,646906,6533752.25
3404,Avengers: Endgame,2019-06-01,755449,7630037.62
3404,Avengers: Endgame,2019-06-02,711455,7185698.82
3404,Avengers: Endgame,2019-06-03,432273,4365958.9
3404,Avengers: Endgame,2019-06-04,407100,4111705.25
3404,Avengers: Endgame,2019-06-05,383392,3872258.17
3404,Avengers: Endgame,2019-06-06,361065,3646755.41
3404,Avengers: Endgame,2019-06-07,425048,4292981.14
3404,Avengers: Endgame,2019-06-08,496366,5013291.95
3404,Avengers: Endgame,2019-06-09,467459,4721340.56
3404,Avengers: Endgame,2019-06-10,284024,2868639.41
3404,Avengers: Endgame,2019-06-11,267483,2701582.86
3404,Avengers: Endgame,2019-06-12,251906,2544254.92
3404,Avengers: Endgame,2019-06-13,237237,2396089.05
3404,Avengers: Endgame,2019-06-14,279276,2820689.61
3404,Avengers: Endgame,2019-06-15,326135,3293967.53
3404,Avengers: Endgame,2019-06-16,307143,3102141.8
3404,Avengers: Endgame,2019-06-17,186617,1884830.4
3404,Avengers: Endgame,2019-06-18,175749,1775066.42
3404,Avengers: Endgame,2019-06-19,165514,1671694.6
3404,Avengers: Endgame,2019-06-20,155876,1574342.69
3406,Spider-Man: No Way Home,2021-12-17,4642633,50604696.01
3406,Spider-Man: No Way Home,2021-12-18,5421611,59095557.84
3406,Spider-Man: No Way Home,2021-12-19,5105881,55654100.47
3406,Spider-Man: No Way Home,2021-12-20,3102282,33814876.11
3406,Spider-Man: No Way Home,2021-12-21,2921619,31845651.03
3406,Spider-Man: No Way Home,2021-12-22,2751477,29991104.69
3406,Spider-Man: No Way Home,2021-12-23,2591244,28244558.72
3406,Spider-Man: No Way Home,2021-12-24,3050427,33249654.58
3406,Spider-Man: No Way Home,2021-12-25,3562252,38828548.35
3406,Spider-Man: No Way Home,2021-12-26,3354803,36567349.72
3406,Spider-Man: No Way Home,2021-12-27,2038345,22217956.81
3406,Spider-Man: No Way Home,2021-12-28,1919641,20924083.73
3406,Spider-Man: No Way Home,2021-12-29,1807850,19705559.96
3406,Spider-Man: No Way Home,2021-12-30,1702569,18557997.48
3406,Spider-Man: No Way Home,2021-12-31,2004273,21846579.8
3406,Spider-Man: No Way Home,2022-01-01,2340566,25512174.21
3406,Spider-Man: No Way Home,2022-01-02,2204262,24026460.84
3406,Spider-Man: No Way Home,2022-01-03,1339288,14598237.87
3406,Spider-Man: No Way Home,2022-01-04,1261294,13748102.67
3406,Spider-Man: No Way Home,2022-01-05,1187842,12947475.5
3406,Spider-Man: No Way Home,2022-01-06,1118667,12193473.23
3406,Spider-Man: No Way Home,2022-01-07,1316901,14354225.78
3406,Spider-Man: No Way Home,2022-01-08,1537862,16762692.93
3406,Spider-Man: No Way Home,2022-01-09,1448304,15786509.69
3406,Spider-Man: No Way Home,2022-01-10,879975,9591725.76
3406,Spider-Man: No Way Home,2022-01-11,828729,9033147.14
3406,Spider-Man: No Way Home,2022-01-12,780468,8507097.6
3406,Spider-Man: No Way Home,2022-01-13,735017,8011682.81
3406,Spider-Man: No Way Home,2022-01-14,865266,9431398.4
3406,Spider-Man: No Way Home,2022-01-15,1010447,11013874.08
3406,Spider-Man: No Way Home,2022-01-16,951603,10372475.99
3406,Spider-Man: No Way Home,2022-01-17,578185,6302212.91
3406,Spider-Man: No Way Home,2022-01-18,544514,5935200.6
3406,Spider-Man: No Way Home,2022-01-19,512804,5589561.43
3406,Spider-Man: No Way Home,2022-01-20,482940,5264050.71
3406,Spider-Man: No Way Home,2022-01-21,568520,6196870.33
3406,Spider-Man: No Way Home,2022-01-22,663911,7236630.94
3406,Spider-Man: No Way Home,2022-01-23,625248,6815202.36
3406,Spider-Man: No Way Home,2022-01-24,379894,4140848.95
3406,Spider-Man: No Way Home,2022-01-25,357771,3899704.68
3406,Spider-Man: No Way Home,2022-01-26,336936,3672603.56
3406,Spider-Man: No Way Home,2022-01-27,317314,3458727.78
3406,Spider-Man: No Way Home,2022-01-28,373544,4071633.94
3406,Spider-Man: No Way Home,2022-01-29,436221,4754805.34
3406,Spider-Man: No Way Home,2022-01-30,410817,4477907.04
3406,Spider-Man: No Way Home,2022-01-31,249608,2720731.63
3406,Spider-Man: No Way Home,2022-02-01,235072,2562288.56
3406,Spider-Man: No Way Home,2022-02-02,221383,2413072.49
3406,Spider-Man: No Way Home,2022-02-03,208490,2272546.09
3406,Spider-Man: No Way Home,2022-02-04,245436,2675254.13
3406,Spider-Man: No Way Home,2022-02-05,286617,3124129.73
3406,Spider-Man: No Way Home,2022-02-06,269926,2942194.58
3406,Spider-Man: No Way Home,2022-02-07,164004,1787648.07
3406,Spider-Man: No Way Home,2022-02-08,154454,1683543.55
3406,Spider-Man: No Way Home,2022-02-09,145459,1585501.6
3406,Spider-Man: No Way Home,2022-02-10,136988,1493169.18
3401,Avatar,2009-12-18,5484124,48808705.69
3401,Avatar,2009-12-19,6404295,56998221.86
3401,Avatar,2009-12-20,6031338,53678903.82
3401,Avatar,2009-12-21,3664580,32614766.34
3401,Avatar,2009-12-22,3451172,30715430.21
3401,Avatar,2009-12-23,3250191,28926702.8
3401,Avatar,2009-12-24,3060915,27242142.77
3401,Avatar,2009-12-25,3603326,32069604.85
3401,Avatar,2009-12-26,4207921,37450500.41
3401,Avatar,2009-12-27,3962871,35269553.05
3401,Avatar,2009-12-28,2407801,21429428.5
3401,Avatar,2009-12-29,2267582,20181475.74
3401,Avatar,2009-12-30,2135528,19006198.08
3401,Avatar,2009-12-31,2011164,17899363.27
3401,Avatar,2010-01-01,2367554,21071231.88
3401,Avatar,2010-01-02,2764801,24606732.19
3401,Avatar,2010-01-03,2603792,23173747.67
3401,Avatar,2010-01-04,1582038,14080137.85
3401,Avatar,2010-01-05,1489907,13260174.45
3401,Avatar,2010-01-06,1403142,12487962.01
3401,Avatar,2010-01-07,1321429,11760719.72
3401,Avatar,2010-01-08,1555594,13844785.9
3401,Avatar,2010-01-09,1816604,16167775.13
3401,Avatar,2010-01-10,1710813,15226237.21
3401,Avatar,2010-01-11,1039473,9251309.79
3401,Avatar,2010-01-12,978939,8712555.45
3401,Avatar,2010-01-13,921930,8205175.72
3401,Avatar,2010-01-14,868241,7727343.49
3401,Avatar,2010-01-15,1022098,9096672.55
3401,Avatar,2010-01-16,1193594,10622985.24
3401,Avatar,2010-01-17,1124084,10004350.74
3401,Avatar,2010-01-18,682982,6078543.68
3401,Avatar,2010-01-19,643209,5724556.85
3401,Avatar,2010-01-20,605751,5391184.62
3401,Avatar,2010-01-21,570475,5077226.46
3401,Avatar,2010-01-22,671566,5976939.77
3401,Avatar,2010-01-23,784247,6979798.67
3401,Avatar,2010-01-24,738576,6573326.83
3401,Avatar,2010-01-25,448751,3993887.79
3401,Avatar,2010-01-26,422618,3761301.88
3401,Avatar,2010-01-27,398007,3542260.71
3401,Avatar,2010-01-28,374829,3335975.5
3401,Avatar,2010-01-29,441250,3927129.27
3401,Avatar,2010-01-30,515287,4586054.52
3401,Avatar,2010-01-31,485279,4318983.49
3401,Avatar,2010-02-01,294851,2624171.27
3401,Avatar,2010-02-02,277680,2471351.44
3401,Avatar,2010-02-03,261509,2327431.13
3401,Avatar,2010-02-04,246280,2191892.09
3401,Avatar,2010-02-05,289922,2580307.8
3401,Avatar,2010-02-06,338568,3013252.54
3401,Avatar,2010-02-07,318851,2837774.37
3401,Avatar,2010-02-08,193731,1724203.39
3401,Avatar,2010-02-09,182449,1623793.6
3401,Avatar,2010-02-10,171824,1529231.22
3401,Avatar,2010-02-11,161817,1440175.73
3412,Top Gun: Maverick,2022-05-27,4423348,44675817.05
3412,Top Gun: Maverick,2022-05-28,5165533,52171884.0
3412,Top Gun: Maverick,2022-05-29,4864716,49133630.0
3412,Top Gun: Maverick,2022-05-30,2955753,29853103.32
3412,Top Gun: Maverick,2022-05-31,2783623,28114593.92
3412,Top Gun: Maverick,2022-06-01,2621518,26477327.43
3412,Top Gun: Maverick,2022-06-02,2468852,24935407.92
3412,Top Gun: Maverick,2022-06-03,2906347,29354103.51
3412,Top Gun: Maverick,2022-06-04,3393997,34279370.47
3412,Top Gun: Maverick,2022-06-05,3196346,32283095.34
3412,Top Gun: Maverick,2022-06-06,1942068,19614886.6
3412,Top Gun: Maverick,2022-06-07,1828971,18472604.53
3412,Top Gun: Maverick,2022-06-08,1722460,17396843.79
3412,Top Gun: Maverick,2022-06-09,1622152,16383730.48
3412,Top Gun: Maverick,2022-06-10,1909606,19287020.36
3412,Top Gun: Maverick,2022-06-11,2230015,22523151.35
3412,Top Gun: Maverick,2022-06-12,2100149,21211505.13
3412,Top Gun: Maverick,2022-06-13,1276030,12887898.86
3412,Top Gun: Maverick,2022-06-14,1201719,12137366.06
3412,Top Gun: Maverick,2022-06-15,1131737,11430540.89
3412,Top Gun: Maverick,2022-06-16,1065830,10764878.01
3412,Top Gun: Maverick,2022-06-17,1254701,12672475.39
3412,Top Gun: Maverick,2022-06-18,1465224,14798764.97
3412,Top Gun: Maverick,2022-06-19,1379896,13936951.99
3412,Top Gun: Maverick,2022-06-20,838411,8467952.96
3412,Top Gun: Maverick,2022-06-21,789586,7974817.77
3412,Top Gun: Maverick,2022-06-22,743604,7510400.54
3412,Top Gun: Maverick,2022-06-23,700300,7073028.86
3412,Top Gun: Maverick,2022-06-24,824397,8326409.66
3412,Top Gun: Maverick,2022-06-25,962721,9723481.46
3412,Top Gun: Maverick,2022-06-26,906656,9157229.98
3412,Top Gun: Maverick,2022-06-27,550875,5563841.56
3412,Top Gun: Maverick,2022-06-28,518795,5239828.65
3412,Top Gun: Maverick,2022-06-29,488583,4934684.79
3412,Top Gun: Maverick,2022-06-30,460130,4647311.12
3412,Top Gun: Maverick,2022-07-01,541667,5470840.98
3412,Top Gun: Maverick,2022-07-02,632553,6388782.57
3412,Top Gun: Maverick,2022-07-03,595716,6016728.84
3412,Top Gun: Maverick,2022-07-04,361951,3655704.4
3412,Top Gun: Maverick,2022-07-05,340873,3442812.75
3412,Top Gun: Maverick,2022-07-06,321022,3242318.95
3412,Top Gun: Maverick,2022-07-07,302327,3053500.99
3412,Top Gun: Maverick,2022-07-08,355901,3594598.67
3412,Top Gun: Maverick,2022-07-09,415617,4197729.27
3412,Top Gun: Maverick,2022-07-10,391413,3953272.55
3412,Top Gun: Maverick,2022-07-11,237819,2401968.95
3412,Top Gun: Maverick,2022-07-12,223969,2262089.17
3412,Top Gun: Maverick,2022-07-13,210926,2130355.35
3412,Top Gun: Maverick,2022-07-14,198643,2006293.12
3412,Top Gun: Maverick,2022-07-15,233844,2361819.63
3412,Top Gun: Maverick,2022-07-16,273080,2758104.67
3412,Top Gun: Maverick,2022-07-17,257177,2597485.16
3412,Top Gun: Maverick,2022-07-18,156258,1578206.06
3412,Top Gun: Maverick,2022-07-19,147158,1486298.5
3412,Top Gun: Maverick,2022-07-20,138588,1399743.21
3412,Top Gun: Maverick,2022-07-21,130518,1318228.51
3416,Black Panther,2018-02-16,5122108,43537915.9
3416,Black Panther,2018-02-17,5981536,50843056.68
3416,Black Panther,2018-02-18,5633199,47882187.56
3416,Black Panther,2018-02-19,3422675,29092739.38
3416,Black Panther,2018-02-20,3223354,27398510.13
3416,Black Panther,2018-02-21,3035641,25802945.11
3416,Black Panther,2018-02-22,2858859,24300298.57
3416,Black Panther,2018-02-23,3365465,28606449.18
3416,Black Panther,2018-02-24,3930149,33406268.7
3416,Black Panther,2018-02-25,3701275,31460839.06
3416,Black Panther,2018-02-26,2248858,19115291.89
3416,Black Panther,2018-02-27,2117895,18002103.95
3416,Black Panther,2018-02-28,1994558,16953743.03
3416,Black Panther,2018-03-01,1878404,15966433.9
3416,Black Panther,2018-03-02,2211268,18795776.46
3416,Black Panther,2018-03-03,2582292,21949482.61
3416,Black Panther,2018-03-04,2431911,20671244.25
3416,Black Panther,2018-03-05,1477605,12559641.74
3416,Black Panther,2018-03-06,1391556,11828225.15
3416,Black Panther,2018-03-07,1310518,11139402.94
3416,Black Panther,2018-03-08,1234199,10490694.61
3416,Black Panther,2018-03-09,1452906,12349705.15
3416,Black Panther,2018-03-10,1696687,14421837.75
3416,Black Panther,2018-03-11,1597879,13581975.3
3416,Black Panther,2018-03-12,970856,8252272.67
3416,Black Panther,2018-03-13,914317,7771697.72
3416,Black Panther,2018-03-14,861072,7319109.28
3416,Black Panther,2018-03-15,810927,6892877.53
3416,Black Panther,2018-03-16,954628,8114334.5
3416,Black Panther,2018-03-17,1114803,9475822.63
3416,Black Panther,2018-03-18,1049882,8923993.68
3416,Black Panther,2018-03-19,637898,5422129.51
3416,Black Panther,2018-03-20,600749,5106369.27
3416,Black Panther,2018-03-21,565764,4808997.47
3416,Black Panther,2018-03-22,532817,4528943.26
3416,Black Panther,2018-03-23,627235,5331497.67
3416,Black Panther,2018-03-24,732478,6226059.12
3416,Black Panther,2018-03-25,689821,5863481.67
3416,Black Panther,2018-03-26,419129,3562592.95
3416,Black Panther,2018-03-27,394720,3355123.69
3416,Black Panther,2018-03-28,371734,3159736.5
3416,Black Panther,2018-03-29,350086,2975727.77
3416,Black Panther,2018-03-30,412123,3503043.59
3416,Black Panther,2018-03-31,481272,4090812.35
3416,Black Panther,2018-04-01,453245,3852581.98
3416,Black Panther,2018-04-02,275387,2340790.37
3416,Black Panther,2018-04-03,259350,2204473.35
3416,Black Panther,2018-04-04,244246,2076094.82
3416,Black Panther,2018-04-05,230023,1955192.47
3416,Black Panther,2018-04-06,270784,2301663.65
3416,Black Panther,2018-04-07,316218,2687855.24
3416,Black Panther,2018-04-08,297803,2531326.74
3416,Black Panther,2018-04-09,180942,1538008.87
3416,Black Panther,2018-04-10,170405,1448442.2
3416,Black Panther,2018-04-11,160481,1364091.5
3416,Black Panther,2018-04-12,151136,1284652.99
3407,Avatar: The Way of Water,2022-12-16,3762970,42521564.23
3407,Avatar: The Way of Water,2022-12-17,4394352,49656173.37
3407,Avatar: The Way of Water,2022-12-18,4138445,46764422.95
3407,Avatar: The Way of Water,2022-12-19,2514478,28413596.75
3407,Avatar: The Way of Water,2022-12-20,2368046,26758917.7
3407,Avatar: The Way of Water,2022-12-21,2230142,25200599.64
3407,Avatar: The Way of Water,2022-12-22,2100268,23733030.97
3407,Avatar: The Way of Water,2022-12-23,2472448,27938658.55
3407,Avatar: The Way of Water,2022-12-24,2887295,32626430.8
3407,Avatar: The Way of Water,2022-12-25,2719152,30726415.38
3407,Avatar: The Way of Water,2022-12-26,1652130,18669063.39
3407,Avatar: The Way of Water,2022-12-27,1555917,17581861.77
3407,Avatar: The Way of Water,2022-12-28,1465307,16557973.85
3407,Avatar: The Way of Water,2022-12-29,1379975,15593712.52
3407,Avatar: The Way of Water,2022-12-30,1624514,18357006.75
3407,Avatar: The Way of Water,2022-12-31,1897088,21437092.6
3407,Avatar: The Way of Water,2023-01-01,1786610,20188693.51
3407,Avatar: The Way of Water,2023-01-02,1085526,12266448.73
3407,Avatar: The Way of Water,2023-01-03,1022310,11552106.36
3407,Avatar: The Way of Water,2023-01-04,962776,10879364.06
3407,Avatar: The Way of Water,2023-01-05,906708,10245799.22
3407,Avatar: The Way of Water,2023-01-06,1067382,12061412.91
3407,Avatar: The Way of Water,2023-01-07,1246476,14085173.52
3407,Avatar: The Way of Water,2023-01-08,1173886,13264916.87
3407,Avatar: The Way of Water,2023-01-09,713242,8059631.13
3407,Avatar: The Way of Water,2023-01-10,671706,7590274.75
3407,Avatar: The Way of Water,2023-01-11,632589,7148251.56
3407,Avatar: The Way of Water,2023-01-12,595750,6731969.8
3407,Avatar: The Way of Water,2023-01-13,701320,7924912.99
3407,Avatar: The Way of Water,2023-01-14,818993,9254618.47
3407,Avatar: The Way of Water,2023-01-15,771298,8715671.44
3407,Avatar: The Way of Water,2023-01-16,468633,5295555.0
3407,Avatar: The Way of Water,2023-01-17,441342,4987165.89
3407,Avatar: The Way of Water,2023-01-18,415640,4696735.95
3407,Avatar: The Way of Water,2023-01-19,391435,4423219.35
3407,Avatar: The Way of Water,2023-01-20,460800,5207038.88
3407,Avatar: The Way of Water,2023-01-21,538117,6080717.63
3407,Avatar: The Way of Water,2023-01-22,506779,5726604.2
3407,Avatar: The Way of Water,2023-01-23,307914,3479427.57
3407,Avatar: The Way of Water,2023-01-24,289982,3276801.48
3407,Avatar: The Way of Water,2023-01-25,273095,3085975.42
3407,Avatar: The Way of Water,2023-01-26,257191,2906262.2
3407,Avatar: The Way of Water,2023-01-27,302767,3421268.34
3407,Avatar: The Way of Water,2023-01-28,353568,3995316.18
3407,Avatar: The Way of Water,2023-01-29,332978,3762647.08
3407,Avatar: The Way of Water,2023-01-30,202314,2286146.82
3407,Avatar: The Way of Water,2023-01-31,190532,2153011.99
3407,Avatar: The Way of Water,2023-02-01,179436,2027630.34
3407,Avatar: The Way of Water,2023-02-02,168987,1909550.34
3407,Avatar: The Way of Water,2023-02-03,198932,2247933.48
3407,Avatar: The Way of Water,2023-02-04,232311,2625109.79
3407,Avatar: The Way of Water,2023-02-05,218782,2472235.3
3407,Avatar: The Way of Water,2023-02-06,132930,1502105.5
3407,Avatar: The Way of Water,2023-02-07,125188,1414629.68
3407,Avatar: The Way of Water,2023-02-08,117898,1332248.06
3407,Avatar: The Way of Water,2023-02-09,111032,1254663.98
3405,Avengers: Infinity War,2018-04-27,4018532,42194589.42
3405,Avengers: Infinity War,2018-04-28,4692794,49274336.1
3405,Avengers: Infinity War,2018-04-29,4419507,46404822.15
3405,Avengers: Infinity War,2018-04-30,2685248,28195106.9
3405,Avengers: Infinity War,2018-05-01,2528872,26553151.7
3405,Avengers: Infinity War,2018-05-02,2381602,25006816.52
3405,Avengers: Infinity War,2018-05-03,2242908,23550532.9
3405,Avengers: Infinity War,2018-05-04,2640364,27723820.79
3405,Avengers: Infinity War,2018-05-05,3083385,32375545.83
3405,Avengers: Infinity War,2018-05-06,2903823,30490140.82
3405,Avengers: Infinity War,2018-05-07,1764334,18525505.32
3405,Avengers: Infinity War,2018-05-08,1661587,17446663.88
3405,Avengers: Infinity War,2018-05-09,1564824,16430649.27
3405,Avengers: Infinity War,2018-05-10,1473695,15473802.75
3405,Avengers: Infinity War,2018-05-11,1734843,18215848.28
3405,Avengers: Infinity War,2018-05-12,2025929,21272249.43
3405,Avengers: Infinity War,2018-05-13,1907948,20033450.06
3405,Avengers: Infinity War,2018-05-14,1159250,12172124.36
3405,Avengers: Infinity War,2018-05-15,1091740,11463275.02
3405,Avengers: Infinity War,2018-05-16,1028162,10795705.85
3405,Avengers: Infinity War,2018-05-17,968287,10167012.88
3405,Avengers: Infinity War,2018-05-18,1139873,11968665.18
3405,Avengers: Infinity War,2018-05-19,1331130,13976863.84
3405,Avengers: Infinity War,2018-05-20,1253611,13162914.65
3405,Avengers: Infinity War,2018-05-21,761681,7997655.6
3405,Avengers: Infinity War,2018-05-22,717325,7531908.39
3405,Avengers: Infinity War,2018-05-23,675551,7093284.2
3405,Avengers: Infinity War,2018-05-24,636210,6680203.48
3405,Avengers: Infinity War,2018-05-25,748950,7863973.4
3405,Avengers: Infinity War,2018-05-26,874615,9183453.94
3405,Avengers: Infinity War,2018-05-27,823681,8648651.21
3405,Avengers: Infinity War,2018-05-28,500460,5254834.18
3405,Avengers: Infinity War,2018-05-29,471316,4948816.46
3405,Avengers: Infinity War,2018-05-30,443869,4660619.82
3405,Avengers: Infinity War,2018-05-31,418020,4389206.45
3405,Avengers: Infinity War,2018-06-01,492095,5166998.71
3405,Avengers: Infinity War,2018-06-02,574663,6033959.2
3405,Avengers: Infinity War,2018-06-03,541197,5682568.77
3405,Avengers: Infinity War,2018-06-04,328826,3452672.08
3405,Avengers: Infinity War,2018-06-05,309677,3251604.12
3405,Avengers: Infinity War,2018-06-06,291642,3062245.43
3405,Avengers: Infinity War,2018-06-07,274658,2883914.14
3405,Avengers: Infinity War,2018-06-08,323330,3394960.07
3405,Avengers: Infinity War,2018-06-09,377580,3964593.71
3405,Avengers: Infinity War,2018-06-10,355592,3733713.74
3405,Avengers: Infinity War,2018-06-11,216054,2268567.21
3405,Avengers: Infinity War,2018-06-12,203472,2136456.14
3405,Avengers: Infinity War,2018-06-13,191623,2012038.62
3405,Avengers: Infinity War,2018-06-14,180463,1894866.62
3405,Avengers: Infinity War,2018-06-15,212443,2230647.72
3405,Avengers: Infinity War,2018-06-16,248088,2604923.69
3405,Avengers: Infinity War,2018-06-17,233640,2453224.74
3405,Avengers: Infinity War,2018-06-18,141958,1490554.87
3405,Avengers: Infinity War,2018-06-19,133691,1403751.71
3405,Avengers: Infinity War,2018-06-20,125905,1322003.58
3405,Avengers: Infinity War,2018-06-21,118573,1245016.08
3402,Titanic,1997-12-19,4407043,40985498.46
3402,Titanic,1997-12-20,5146492,47862374.16
3402,Titanic,1997-12-21,4846783,45075086.48
3402,Titanic,1997-12-22,2944857,27387172.77
3402,Titanic,1997-12-23,2773362,25792267.99
3402,Titanic,1997-12-24,2611854,24290243.23
3402,Titanic,1997-12-25,2459752,22875689.59
3402,Titanic,1997-12-26,2895633,26929391.42
3402,Titanic,1997-12-27,3381486,31447820.73
3402,Titanic,1997-12-28,3184564,29616442.22
3402,Titanic,1997-12-29,1934909,17994654.77
3402,Titanic,1997-12-30,1822229,16946727.66
3402,Titanic,1997-12-31,1716110,15959827.07
3402,Titanic,1998-01-01,1616172,15030399.1
3402,Titanic,1998-01-02,1902567,17693870.99
3402,Titanic,1998-01-03,2221795,20662690.6
3402,Titanic,1998-01-04,2092407,19459389.18
3402,Titanic,1998-01-05,1271326,11823330.69
3402,Titanic,1998-01-06,1197290,11134793.51
3402,Titanic,1998-01-07,1127565,10486353.62
3402,Titanic,1998-01-08,1061901,9875675.93
3402,Titanic,1998-01-09,1250075,11625701.67
3402,Titanic,1998-01-10,1459823,13576355.15
3402,Titanic,1998-01-11,1374810,12785729.78
3402,Titanic,1998-01-12,835321,7768481.83
