movie_id,movie_title,date,tickets_sold,revenue,year,month,day_of_week,is_weekend
3403,Star Wars: The Force Awakens,2016-01-27,435612,4225433.42,2016,1,Wednesday,False
3403,Star Wars: The Force Awakens,2016-01-28,410244,3979363.33,2016,1,Thursday,False
3403,Star Wars: The Force Awakens,2016-01-29,482941,4684529.06,2016,1,Friday,False
3403,Star Wars: The Force Awakens,2016-01-30,563973,5470536.93,2016,1,Saturday,True
3403,Star Wars: The Force Awakens,2016-01-31,531130,5151957.66,2016,1,Sunday,True
3403,Star Wars: The Force Awakens,2016-02-01,322709,3130278.07,2016,2,Monday,False
3403,Star Wars: The Force Awakens,2016-02-02,303916,2947984.86,2016,2,Tuesday,False
3403,Star Wars: The Force Awakens,2016-02-03,286217,2776307.59,2016,2,Wednesday,False
3403,Star Wars: The Force Awakens,2016-02-04,269549,2614628.02,2016,2,Thursday,False
3403,Star Wars: The Force Awakens,2016-02-05,317315,3077954.92,2016,2,Friday,False
3403,Star Wars: The Force Awakens,2016-02-06,370557,3594398.89,2016,2,Saturday,True
3403,Star Wars: The Force Awakens,2016-02-07,348977,3385077.39,2016,2,Sunday,True
3403,Star Wars: The Force Awakens,2016-02-08,212035,2056739.25,2016,2,Monday,False
3403,Star Wars: The Force Awakens,2016-02-09,199687,1936964.08,2016,2,Tuesday,False
3403,Star Wars: The Force Awakens,2016-02-10,188058,1824164.07,2016,2,Wednesday,False
3403,Star Wars: The Force Awakens,2016-02-11,177106,1717933.03,2016,2,Thursday,False
3404,Avengers: Endgame,2019-04-26,5282746,53355731.07,2019,4,Friday,False
3404,Avengers: Endgame,2019-04-27,6169127,62308183.62,2019,4,Saturday,True
3404,Avengers: Endgame,2019-04-28,5809865,58679637.49,2019,4,Sunday,True
3404,Avengers: Endgame,2019-04-29,3530016,35653162.21,2019,4,Monday,False
3404,Avengers: Endgame,2019-04-30,3324444,33576883.68,2019,4,Tuesday,False
3404,Avengers: Endgame,2019-05-01,3130843,31621518.2,2019,5,Wednesday,False
3404,Avengers: Endgame,2019-05-02,2948517,29780024.34,2019,5,Thursday,False
3404,Avengers: Endgame,2019-05-03,3471011,35057213.42,2019,5,Friday,False
3404,Avengers: Endgame,2019-05-04,4053405,40939393.9,2019,5,Saturday,True
3404,Avengers: Endgame,2019-05-05,3817353,38555269.2,2019,5,Sunday,True
3404,Avengers: Endgame,2019-05-06,2319386,23425796.85,2019,5,Monday,False
3404,Avengers: Endgame,2019-05-07,2184315,22061584.64,2019,5,Tuesday,False
3404,Avengers: Endgame,2019-05-08,2057111,20776817.97,2019,5,Wednesday,False
3404,Avengers: Endgame,2019-05-09,1937314,19566870.29,2019,5,Thursday,False
3404,Avengers: Endgame,2019-05-10,2280617,23034230.59,2019,5,Friday,False
3404,Avengers: Endgame,2019-05-11,2663277,26899098.57,2019,5,Saturday,True
3404,Avengers: Endgame,2019-05-12,2508180,25332617.02,2019,5,Sunday,True
3404,Avengers: Endgame,2019-05-13,1523945,15391845.32,2019,5,Monday,False
3404,Avengers: Endgame,2019-05-14,1435197,14495494.03,2019,5,Tuesday,False
3404,Avengers: Endgame,2019-05-15,1351618,13651342.17,2019,5,Wednesday,False
3404,Avengers: Endgame,2019-05-16,1272906,12856349.9,2019,5,Thursday,False
3404,Avengers: Endgame,2019-05-17,1498472,15134567.95,2019,5,Friday,False
3404,Avengers: Endgame,2019-05-18,1749898,17673967.17,2019,5,Saturday,True
3404,Avengers: Endgame,2019-05-19,1647992,16644715.45,2019,5,Sunday,True
3404,Avengers: Endgame,2019-05-20,1001303,10113163.02,2019,5,Monday,False
3404,Avengers: Endgame,2019-05-21,942992,9524218.25,2019,5,Tuesday,False
3404,Avengers: Endgame,2019-05-22,888076,8969570.96,2019,5,Wednesday,False
3404,Avengers: Endgame,2019-05-23,836359,8447223.81,2019,5,Thursday,False
3404,Avengers: Endgame,2019-05-24,984566,9944119.74,2019,5,Friday,False
3404,Avengers: Endgame,2019-05-25,1149765,11612623.92,2019,5,Saturday,True
3404,Avengers: Endgame,2019-05-26,1082808,10936357.35,2019,5,Sunday,True
3404,Avengers: Endgame,2019-05-27,657903,6644821.6,2019,5,Monday,False
3404,Avengers: Endgame,2019-05-28,619590,6257857.31,2019,5,Tuesday,False
3404,Avengers: Endgame,2019-05-29,583508,5893428.08,2019,5,Wednesday,False
3404,Avengers: Endgame,2019-05-30,549527,5550221.54,2019,5,Thursday,False
3404,Avengers: Endgame,2019-05-31,646906,6533752.25,2019,5,Friday,False
3404,Avengers: Endgame,2019-06-01,755449,7630037.62,2019,6,Saturday,True
3404,Avengers: Endgame,2019-06-02,711455,7185698.82,2019,6,Sunday,True
3404,Avengers: Endgame,2019-06-03,432273,4365958.9,2019,6,Monday,False
3404,Avengers: Endgame,2019-06-04,407100,4111705.25,2019,6,Tuesday,False
3404,Avengers: Endgame,2019-06-05,383392,3872258.17,2019,6,Wednesday,False
3404,Avengers: Endgame,2019-06-06,361065,3646755.41,2019,6,Thursday,False
3404,Avengers: Endgame,2019-06-07,425048,4292981.14,2019,6,Friday,False
3404,Avengers: Endgame,2019-06-08,496366,5013291.95,2019,6,Saturday,True
3404,Avengers: Endgame,2019-06-09,467459,4721340.56,2019,6,Sunday,True
3404,Avengers: Endgame,2019-06-10,284024,2868639.41,2019,6,Monday,False
3404,Avengers: Endgame,2019-06-11,267483,2701582.86,2019,6,Tuesday,False
3404,Avengers: Endgame,2019-06-12,251906,2544254.92,2019,6,Wednesday,False
3404,Avengers: Endgame,2019-06-13,237237,2396089.05,2019,6,Thursday,False
3404,Avengers: Endgame,2019-06-14,279276,2820689.61,2019,6,Friday,False
3404,Avengers: Endgame,2019-06-15,326135,3293967.53,2019,6,Saturday,True
3404,Avengers: Endgame,2019-06-16,307143,3102141.8,2019,6,Sunday,True
3404,Avengers: Endgame,2019-06-17,186617,1884830.4,2019,6,Monday,False
3404,Avengers: Endgame,2019-06-18,175749,1775066.42,2019,6,Tuesday,False
3404,Avengers: Endgame,2019-06-19,165514,1671694.6,2019,6,Wednesday,False
3404,Avengers: Endgame,2019-06-20,155876,1574342.69,2019,6,Thursday,False
3406,Spider-Man: No Way Home,2021-12-17,4642633,50604696.01,2021,12,Friday,False
3406,Spider-Man: No Way Home,2021-12-18,5421611,59095557.84,2021,12,Saturday,True
3406,Spider-Man: No Way Home,2021-12-19,5105881,55654100.47,2021,12,Sunday,True
3406,Spider-Man: No Way Home,2021-12-20,3102282,33814876.11,2021,12,Monday,False
3406,Spider-Man: No Way Home,2021-12-21,2921619,31845651.03,2021,12,Tuesday,False
3406,Spider-Man: No Way Home,2021-12-22,2751477,29991104.69,2021,12,Wednesday,False
3406,Spider-Man: No Way Home,2021-12-23,2591244,28244558.72,2021,12,Thursday,False
3406,Spider-Man: No Way Home,2021-12-24,3050427,33249654.58,2021,12,Friday,False
3406,Spider-Man: No Way Home,2021-12-25,3562252,38828548.35,2021,12,Saturday,True
3406,Spider-Man: No Way Home,2021-12-26,3354803,36567349.72,2021,12,Sunday,True
3406,Spider-Man: No Way Home,2021-12-27,2038345,22217956.81,2021,12,Monday,False
3406,Spider-Man: No Way Home,2021-12-28,1919641,20924083.73,2021,12,Tuesday,False
3406,Spider-Man: No Way Home,2021-12-29,1807850,19705559.96,2021,12,Wednesday,False
3406,Spider-Man: No Way Home,2021-12-30,1702569,18557997.48,2021,12,Thursday,False
3406,Spider-Man: No Way Home,2021-12-31,2004273,21846579.8,2021,12,Friday,False
3406,Spider-Man: No Way Home,2022-01-01,2340566,25512174.21,2022,1,Saturday,True
3406,Spider-Man: No Way Home,2022-01-02,2204262,24026460.84,2022,1,Sunday,True
3406,Spider-Man: No Way Home,2022-01-03,1339288,14598237.87,2022,1,Monday,False
3406,Spider-Man: No Way Home,2022-01-04,1261294,13748102.67,2022,1,Tuesday,False
3406,Spider-Man: No Way Home,2022-01-05,1187842,12947475.5,2022,1,Wednesday,False
3406,Spider-Man: No Way Home,2022-01-06,1118667,12193473.23,2022,1,Thursday,False
3406,Spider-Man: No Way Home,2022-01-07,1316901,14354225.78,2022,1,Friday,False
3406,Spider-Man: No Way Home,2022-01-08,1537862,16762692.93,2022,1,Saturday,True
3406,Spider-Man: No Way Home,2022-01-09,1448304,15786509.69,2022,1,Sunday,True
3406,Spider-Man: No Way Home,2022-01-10,879975,9591725.76,2022,1,Monday,False
3406,Spider-Man: No Way Home,2022-01-11,828729,9033147.14,2022,1,Tuesday,False
3406,Spider-Man: No Way Home,2022-01-12,780468,8507097.6,2022,1,Wednesday,False
3406,Spider-Man: No Way Home,2022-01-13,735017,8011682.81,2022,1,Thursday,False
3406,Spider-Man: No Way Home,2022-01-14,865266,9431398.4,2022,1,Friday,False
3406,Spider-Man: No Way Home,2022-01-15,1010447,11013874.08,2022,1,Saturday,True
3406,Spider-Man: No Way Home,2022-01-16,951603,10372475.99,2022,1,Sunday,True
3406,Spider-Man: No Way Home,2022-01-17,578185,6302212.91,2022,1,Monday,False
3406,Spider-Man: No Way Home,2022-01-18,544514,5935200.6,2022,1,Tuesday,False
3406,Spider-Man: No Way Home,2022-01-19,512804,5589561.43,2022,1,Wednesday,False
3406,Spider-Man: No Way Home,2022-01-20,482940,5264050.71,2022,1,Thursday,False
3406,Spider-Man: No Way Home,2022-01-21,568520,6196870.33,2022,1,Friday,False
3406,Spider-Man: No Way Home,2022-01-22,663911,7236630.94,2022,1,Saturday,True
3406,Spider-Man: No Way Home,2022-01-23,625248,6815202.36,2022,1,Sunday,True
3406,Spider-Man: No Way Home,2022-01-24,379894,4140848.95,2022,1,Monday,False
3406,Spider-Man: No Way Home,2022-01-25,357771,3899704.68,2022,1,Tuesday,False
3406,Spider-Man: No Way Home,2022-01-26,336936,3672603.56,2022,1,Wednesday,False
3406,Spider-Man: No Way Home,2022-01-27,317314,3458727.78,2022,1,Thursday,False
3406,Spider-Man: No Way Home,2022-01-28,373544,4071633.94,2022,1,Friday,False
3406,Spider-Man: No Way Home,2022-01-29,436221,4754805.34,2022,1,Saturday,True
3406,Spider-Man: No Way Home,2022-01-30,410817,4477907.04,2022,1,Sunday,True
3406,Spider-Man: No Way Home,2022-01-31,249608,2720731.63,2022,1,Monday,False
3406,Spider-Man: No Way Home,2022-02-01,235072,2562288.56,2022,2,Tuesday,False
3406,Spider-Man: No Way Home,2022-02-02,221383,2413072.49,2022,2,Wednesday,False
3406,Spider-Man: No Way Home,2022-02-03,208490,2272546.09,2022,2,Thursday,False
3406,Spider-Man: No Way Home,2022-02-04,245436,2675254.13,2022,2,Friday,False
3406,Spider-Man: No Way Home,2022-02-05,286617,3124129.73,2022,2,Saturday,True
3406,Spider-Man: No Way Home,2022-02-06,269926,2942194.58,2022,2,Sunday,True
3406,Spider-Man: No Way Home,2022-02-07,164004,1787648.07,2022,2,Monday,False
3406,Spider-Man: No Way Home,2022-02-08,154454,1683543.55,2022,2,Tuesday,False
3406,Spider-Man: No Way Home,2022-02-09,145459,1585501.6,2022,2,Wednesday,False
3406,Spider-Man: No Way Home,2022-02-10,136988,1493169.18,2022,2,Thursday,False
3401,Avatar,2009-12-18,5484124,48808705.69,2009,12,Friday,False
3401,Avatar,2009-12-19,6404295,56998221.86,2009,12,Saturday,True
3401,Avatar,2009-12-20,6031338,53678903.82,2009,12,Sunday,True
3401,Avatar,2009-12-21,3664580,32614766.34,2009,12,Monday,False
3401,Avatar,2009-12-22,3451172,30715430.21,2009,12,Tuesday,False
3401,Avatar,2009-12-23,3250191,28926702.8,2009,12,Wednesday,False
3401,Avatar,2009-12-24,3060915,27242142.77,2009,12,Thursday,False
3401,Avatar,2009-12-25,3603326,32069604.85,2009,12,Friday,False
3401,Avatar,2009-12-26,4207921,37450500.41,2009,12,Saturday,True
3401,Avatar,2009-12-27,3962871,35269553.05,2009,12,Sunday,True
3401,Avatar,2009-12-28,2407801,21429428.5,2009,12,Monday,False
3401,Avatar,2009-12-29,2267582,20181475.74,2009,12,Tuesday,False
3401,Avatar,2009-12-30,2135528,19006198.08,2009,12,Wednesday,False
3401,Avatar,2009-12-31,2011164,17899363.27,2009,12,Thursday,False
3401,Avatar,2010-01-01,2367554,21071231.88,2010,1,Friday,False
3401,Avatar,2010-01-02,2764801,24606732.19,2010,1,Saturday,True
3401,Avatar,2010-01-03,2603792,23173747.67,2010,1,Sunday,True
3401,Avatar,2010-01-04,1582038,14080137.85,2010,1,Monday,False
3401,Avatar,2010-01-05,1489907,13260174.45,2010,1,Tuesday,False
3401,Avatar,2010-01-06,1403142,12487962.01,2010,1,Wednesday,False
3401,Avatar,2010-01-07,1321429,11760719.72,2010,1,Thursday,False
3401,Avatar,2010-01-08,1555594,13844785.9,2010,1,Friday,False
3401,Avatar,2010-01-09,1816604,16167775.13,2010,1,Saturday,True
3401,Avatar,2010-01-10,1710813,15226237.21,2010,1,Sunday,True
3401,Avatar,2010-01-11,1039473,9251309.79,2010,1,Monday,False
3401,Avatar,2010-01-12,978939,8712555.45,2010,1,Tuesday,False
3401,Avatar,2010-01-13,921930,8205175.72,2010,1,Wednesday,False
3401,Avatar,2010-01-14,868241,7727343.49,2010,1,Thursday,False
3401,Avatar,2010-01-15,1022098,9096672.55,2010,1,Friday,False
3401,Avatar,2010-01-16,1193594,10622985.24,2010,1,Saturday,True
3401,Avatar,2010-01-17,1124084,10004350.74,2010,1,Sunday,True
3401,Avatar,2010-01-18,682982,6078543.68,2010,1,Monday,False
3401,Avatar,2010-01-19,643209,5724556.85,2010,1,Tuesday,False
3401,Avatar,2010-01-20,605751,5391184.62,2010,1,Wednesday,False
3401,Avatar,2010-01-21,570475,5077226.46,2010,1,Thursday,False
3401,Avatar,2010-01-22,671566,5976939.77,2010,1,Friday,False
3401,Avatar,2010-01-23,784247,6979798.67,2010,1,Saturday,True
3401,Avatar,2010-01-24,738576,6573326.83,2010,1,Sunday,True
3401,Avatar,2010-01-25,448751,3993887.79,2010,1,Monday,False
3401,Avatar,2010-01-26,422618,3761301.88,2010,1,Tuesday,False
3401,Avatar,2010-01-27,398007,3542260.71,2010,1,Wednesday,False
3401,Avatar,2010-01-28,374829,3335975.5,2010,1,Thursday,False
3401,Avatar,2010-01-29,441250,3927129.27,2010,1,Friday,False
3401,Avatar,2010-01-30,515287,4586054.52,2010,1,Saturday,True
3401,Avatar,2010-01-31,485279,4318983.49,2010,1,Sunday,True
3401,Avatar,2010-02-01,294851,2624171.27,2010,2,Monday,False
3401,Avatar,2010-02-02,277680,2471351.44,2010,2,Tuesday,False
3401,Avatar,2010-02-03,261509,2327431.13,2010,2,Wednesday,False
3401,Avatar,2010-02-04,246280,2191892.09,2010,2,Thursday,False
3401,Avatar,2010-02-05,289922,2580307.8,2010,2,Friday,False
3401,Avatar,2010-02-06,338568,3013252.54,2010,2,Saturday,True
3401,Avatar,2010-02-07,318851,2837774.37,2010,2,Sunday,True
3401,Avatar,2010-02-08,193731,1724203.39,2010,2,Monday,False
3401,Avatar,2010-02-09,182449,1623793.6,2010,2,Tuesday,False
3401,Avatar,2010-02-10,171824,1529231.22,2010,2,Wednesday,False
3401,Avatar,2010-02-11,161817,1440175.73,2010,2,Thursday,False
3412,Top Gun: Maverick,2022-05-27,4423348,44675817.05,2022,5,Friday,False
3412,Top Gun: Maverick,2022-05-28,5165533,52171884.0,2022,5,Saturday,True
3412,Top Gun: Maverick,2022-05-29,4864716,49133630.0,2022,5,Sunday,True
3412,Top Gun: Maverick,2022-05-30,2955753,29853103.32,2022,5,Monday,False
3412,Top Gun: Maverick,2022-05-31,2783623,28114593.92,2022,5,Tuesday,False
3412,Top Gun: Maverick,2022-06-01,2621518,26477327.43,2022,6,Wednesday,False
3412,Top Gun: Maverick,2022-06-02,2468852,24935407.92,2022,6,Thursday,False
3412,Top Gun: Maverick,2022-06-03,2906347,29354103.51,2022,6,Friday,False
3412,Top Gun: Maverick,2022-06-04,3393997,34279370.47,2022,6,Saturday,True
3412,Top Gun: Maverick,2022-06-05,3196346,32283095.34,2022,6,Sunday,True
3412,Top Gun: Maverick,2022-06-06,1942068,19614886.6,2022,6,Monday,False
3412,Top Gun: Maverick,2022-06-07,1828971,18472604.53,2022,6,Tuesday,False
3412,Top Gun: Maverick,2022-06-08,1722460,17396843.79,2022,6,Wednesday,False
3412,Top Gun: Maverick,2022-06-09,1622152,16383730.48,2022,6,Thursday,False
3412,Top Gun: Maverick,2022-06-10,1909606,19287020.36,2022,6,Friday,False
3412,Top Gun: Maverick,2022-06-11,2230015,22523151.35,2022,6,Saturday,True
3412,Top Gun: Maverick,2022-06-12,2100149,21211505.13,2022,6,Sunday,True
3412,Top Gun: Maverick,2022-06-13,1276030,12887898.86,2022,6,Monday,False
3412,Top Gun: Maverick,2022-06-14,1201719,12137366.06,2022,6,Tuesday,False
3412,Top Gun: Maverick,2022-06-15,1131737,11430540.89,2022,6,Wednesday,False
3412,Top Gun: Maverick,2022-06-16,1065830,10764878.01,2022,6,Thursday,False
3412,Top Gun: Maverick,2022-06-17,1254701,12672475.39,2022,6,Friday,False
3412,Top Gun: Maverick,2022-06-18,1465224,14798764.97,2022,6,Saturday,True
3412,Top Gun: Maverick,2022-06-19,1379896,13936951.99,2022,6,Sunday,True
3412,Top Gun: Maverick,2022-06-20,838411,8467952.96,2022,6,Monday,False
3412,Top Gun: Maverick,2022-06-21,789586,7974817.77,2022,6,Tuesday,False
3412,Top Gun: Maverick,2022-06-22,743604,7510400.54,2022,6,Wednesday,False
3412,Top Gun: Maverick,2022-06-23,700300,7073028.86,2022,6,Thursday,False
3412,Top Gun: Maverick,2022-06-24,824397,8326409.66,2022,6,Friday,False
3412,Top Gun: Maverick,2022-06-25,962721,9723481.46,2022,6,Saturday,True
3412,Top Gun: Maverick,2022-06-26,906656,9157229.98,2022,6,Sunday,True
3412,Top Gun: Maverick,2022-06-27,550875,5563841.56,2022,6,Monday,False
3412,Top Gun: Maverick,2022-06-28,518795,5239828.65,2022,6,Tuesday,False
3412,Top Gun: Maverick,2022-06-29,488583,4934684.79,2022,6,Wednesday,False
3412,Top Gun: Maverick,2022-06-30,460130,4647311.12,2022,6,Thursday,False
3412,Top Gun: Maverick,2022-07-01,541667,5470840.98,2022,7,Friday,False
3412,Top Gun: Maverick,2022-07-02,632553,6388782.57,2022,7,Saturday,True
3412,Top Gun: Maverick,2022-07-03,595716,6016728.84,2022,7,Sunday,True
3412,Top Gun: Maverick,2022-07-04,361951,3655704.4,2022,7,Monday,False
3412,Top Gun: Maverick,2022-07-05,340873,3442812.75,2022,7,Tuesday,False
3412,Top Gun: Maverick,2022-07-06,321022,3242318.95,2022,7,Wednesday,False
3412,Top Gun: Maverick,2022-07-07,302327,3053500.99,2022,7,Thursday,False
3412,Top Gun: Maverick,2022-07-08,355901,3594598.67,2022,7,Friday,False
3412,Top Gun: Maverick,2022-07-09,415617,4197729.27,2022,7,Saturday,True
3412,Top Gun: Maverick,2022-07-10,391413,3953272.55,2022,7,Sunday,True
3412,Top Gun: Maverick,2022-07-11,237819,2401968.95,2022,7,Monday,False
3412,Top Gun: Maverick,2022-07-12,223969,2262089.17,2022,7,Tuesday,False
3412,Top Gun: Maverick,2022-07-13,210926,2130355.35,2022,7,Wednesday,False
3412,Top Gun: Maverick,2022-07-14,198643,2006293.12,2022,7,Thursday,False
3412,Top Gun: Maverick,2022-07-15,233844,2361819.63,2022,7,Friday,False
3412,Top Gun: Maverick,2022-07-16,273080,2758104.67,2022,7,Saturday,True
3412,Top Gun: Maverick,2022-07-17,257177,2597485.16,2022,7,Sunday,True
3412,Top Gun: Maverick,2022-07-18,156258,1578206.06,2022,7,Monday,False
3412,Top Gun: Maverick,2022-07-19,147158,1486298.5,2022,7,Tuesday,False
3412,Top Gun: Maverick,2022-07-20,138588,1399743.21,2022,7,Wednesday,False
3412,Top Gun: Maverick,2022-07-21,130518,1318228.51,2022,7,Thursday,False
3416,Black Panther,2018-02-16,5122108,43537915.9,2018,2,Friday,False
3416,Black Panther,2018-02-17,5981536,50843056.68,2018,2,Saturday,True
3416,Black Panther,2018-02-18,5633199,47882187.56,2018,2,Sunday,True
3416,Black Panther,2018-02-19,3422675,29092739.38,2018,2,Monday,False
3416,Black Panther,2018-02-20,3223354,27398510.13,2018,2,Tuesday,False
3416,Black Panther,2018-02-21,3035641,25802945.11,2018,2,Wednesday,False
3416,Black Panther,2018-02-22,2858859,24300298.57,2018,2,Thursday,False
3416,Black Panther,2018-02-23,3365465,28606449.18,2018,2,Friday,False
3416,Black Panther,2018-02-24,3930149,33406268.7,2018,2,Saturday,True
3416,Black Panther,2018-02-25,3701275,31460839.06,2018,2,Sunday,True
3416,Black Panther,2018-02-26,2248858,19115291.89,2018,2,Monday,False
3416,Black Panther,2018-02-27,2117895,18002103.95,2018,2,Tuesday,False
3416,Black Panther,2018-02-28,1994558,16953743.03,2018,2,Wednesday,False
3416,Black Panther,2018-03-01,1878404,15966433.9,2018,3,Thursday,False
3416,Black Panther,2018-03-02,2211268,18795776.46,2018,3,Friday,False
3416,Black Panther,2018-03-03,2582292,21949482.61,2018,3,Saturday,True
3416,Black Panther,2018-03-04,2431911,20671244.25,2018,3,Sunday,True
3416,Black Panther,2018-03-05,1477605,12559641.74,2018,3,Monday,False
3416,Black Panther,2018-03-06,1391556,11828225.15,2018,3,Tuesday,False
3416,Black Panther,2018-03-07,1310518,11139402.94,2018,3,Wednesday,False
3416,Black Panther,2018-03-08,1234199,10490694.61,2018,3,Thursday,False
3416,Black Panther,2018-03-09,1452906,12349705.15,2018,3,Friday,False
3416,Black Panther,2018-03-10,1696687,14421837.75,2018,3,Saturday,True
3416,Black Panther,2018-03-11,1597879,13581975.3,2018,3,Sunday,True
3416,Black Panther,2018-03-12,970856,8252272.67,2018,3,Monday,False
3416,Black Panther,2018-03-13,914317,7771697.72,2018,3,Tuesday,False
3416,Black Panther,2018-03-14,861072,7319109.28,2018,3,Wednesday,False
3416,Black Panther,2018-03-15,810927,6892877.53,2018,3,Thursday,False
3416,Black Panther,2018-03-16,954628,8114334.5,2018,3,Friday,False
3416,Black Panther,2018-03-17,1114803,9475822.63,2018,3,Saturday,True
3416,Black Panther,2018-03-18,1049882,8923993.68,2018,3,Sunday,True
3416,Black Panther,2018-03-19,637898,5422129.51,2018,3,Monday,False
3416,Black Panther,2018-03-20,600749,5106369.27,2018,3,Tuesday,False
3416,Black Panther,2018-03-21,565764,4808997.47,2018,3,Wednesday,False
3416,Black Panther,2018-03-22,532817,4528943.26,2018,3,Thursday,False
3416,Black Panther,2018-03-23,627235,5331497.67,2018,3,Friday,False
3416,Black Panther,2018-03-24,732478,6226059.12,2018,3,Saturday,True
3416,Black Panther,2018-03-25,689821,5863481.67,2018,3,Sunday,True
3416,Black Panther,2018-03-26,419129,3562592.95,2018,3,Monday,False
3416,Black Panther,2018-03-27,394720,3355123.69,2018,3,Tuesday,False
3416,Black Panther,2018-03-28,371734,3159736.5,2018,3,Wednesday,False
3416,Black Panther,2018-03-29,350086,2975727.77,2018,3,Thursday,False
3416,Black Panther,2018-03-30,412123,3503043.59,2018,3,Friday,False
3416,Black Panther,2018-03-31,481272,4090812.35,2018,3,Saturday,True
3416,Black Panther,2018-04-01,453245,3852581.98,2018,4,Sunday,True
3416,Black Panther,2018-04-02,275387,2340790.37,2018,4,Monday,False
3416,Black Panther,2018-04-03,259350,2204473.35,2018,4,Tuesday,False
3416,Black Panther,2018-04-04,244246,2076094.82,2018,4,Wednesday,False
3416,Black Panther,2018-04-05,230023,1955192.47,2018,4,Thursday,False
3416,Black Panther,2018-04-06,270784,2301663.65,2018,4,Friday,False
3416,Black Panther,2018-04-07,316218,2687855.24,2018,4,Saturday,True
3416,Black Panther,2018-04-08,297803,2531326.74,2018,4,Sunday,True
3416,Black Panther,2018-04-09,180942,1538008.87,2018,4,Monday,False
3416,Black Panther,2018-04-10,170405,1448442.2,2018,4,Tuesday,False
3416,Black Panther,2018-04-11,160481,1364091.5,2018,4,Wednesday,False
3416,Black Panther,2018-04-12,151136,1284652.99,2018,4,Thursday,False
